business_id,name,address,city,state,postal_code,latitude,longitude,phone_number
46828,"WENDYS",978 BRECKENRIDGE LANE,LOUISVILLE,KY,40207,38.2333000000,-85.6404000000,(502) 895-9847
46878,"RAMSIS",1293 BARDSTOWN ROAD,LOUISVILLE,KY,40204,38.2356206000,-85.7156423000,(502) 451-0700
46733,"JEFFERSON ST. BAPTIST CENTER",733 E. JEFFERSON STREET,LOUISVILLE,KY,40203,38.2523000000,-85.7390000000,(502) 584-6543
47808,"KFC",3400 BARDSTOWN ROAD,LOUISVILLE,KY,40218,38.2058832000,-85.6671396000,(502) 459-5914
47890,"J-TOWN EAGLES",3501 COLLEGE DRIVE,LOUISVILLE,KY,40299,38.1942000000,-85.5680000000,(502) 267-9982
48613,"EL MUNDO",2345 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2537000000,-85.7013000000,(502) 899-9930
48628,"CAPTAIN DS",12929 SHELBYVILLE ROAD,LOUISVILLE,KY,40243,38.2429196000,-85.5116409000,(502) 254-2000
48736,"KOREANA RESTAURANT II",5009 PRESTON HIGHWAY,LOUISVILLE,KY,40213,38.1763000000,-85.7126000000,(502) 966-2900
48148,"BAYMONT INN AND SUITES",9400 BLAIRWOOD ROAD,LOUISVILLE,KY,40222,38.2256000000,-85.5814000000,(502) 339-1900
48150,"COURTYARD CAFE BY MASTERSONS",680 S. 4TH STREET,LOUISVILLE,KY,40202,38.2466230000,-85.7585910000,(502) 596-7837
48362,"FRISCHS BIG BOY #119",6510 SIGNATURE DR,LOUISVILLE,KY,40213,38.1555359000,-85.7156198000,
48068,"PAPA JOHNS PIZZA #4",1961 BROWNSBORO ROAD,LOUISVILLE,KY,40206,38.2603000000,-85.7095000000,(502) 895-5595
48491,"LONNIES BEST TASTE OF CHICAGO",121 ST. MATTHEWS AVENUE,LOUISVILLE,KY,40207,38.2537000000,-85.6522000000,(502) 895-2380
47951,"VIETNAM KITCHEN",5339 MITSCHER AVENUE,LOUISVILLE,KY,40214,38.1706000000,-85.7700000000,(502) 363-5154
45368,"BOOTLEG BARBEQUE",9704 BARDSTOWN ROAD,LOUISVILLE,KY,40291,38.0993000000,-85.5622000000,(502) 239-2722
45373,"SUBWAY - 10519",2218 HIKES LANE,LOUISVILLE,KY,40218,38.1999000000,-85.6580000000,(502) 459-0559
45404,"PAPA JOHNS",5709 BARDSTOWN ROAD,LOUISVILLE,KY,40291,38.1631000000,-85.5955000000,
44802,"BELLE OF LOUISVILLE",401 W. RIVER ROAD,LOUISVILLE,KY,40202,38.2588835000,-85.7523527000,(502) 625-3410
45260,"ZS OYSTER BAR AND STEAKHOUSE",101 WHITTINGTON PARKWAY,LOUISVILLE,KY,40222,38.2448000000,-85.5806000000,(502) 429-8000
45222,"VINT",2309 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2536000000,-85.7031000000,(502) 894-8060
45074,"U.P.S. CAFETERIA",1400 N. HURSTBOURNE PARKWAY,LOUISVILLE,KY,40223,38.2667000000,-85.5668000000,(502) 329-6965
45083,"BRIGHT HORIZONS CHILDCARE",632 S. 4TH STREET,LOUISVILLE,KY,40202,38.2477000000,-85.7583000000,(502) 584-0716
44200,"LYNNVIEW LIQUORS",1239 GILMORE LANE,LOUISVILLE,KY,40213,38.1771950000,-85.7093680000,(502) 964-4179
44224,"CHINESE EXPRESS",3228 CRUMS LANE,LOUISVILLE,KY,40216,38.1982000000,-85.8374000000,(502) 448-1360
44344,"SUB STATION II",3101 FERN VALLEY ROAD,LOUISVILLE,KY,40213,38.1574000000,-85.7076000000,(502) 964-1075
44047,"DONS FUN FOODS MOBILE CART",6 TH AND LIBERTY STREET,LOUISVILLE,KY,40202,38.2534302000,-85.7604707000,(502) 634-0508
44083,"CHILIS BAR AND GRILL",421 HURSTBOURNE PARKWAY,LOUISVILLE,KY,40222,38.2402803000,-85.5759284000,(502) 425-6800
44115,"LA BAMBA",1237 BARDSTOWN ROAD,LOUISVILLE,KY,40204,38.2369490000,-85.7175560000,(502) 451-1418
44350,"PASS TIME FISH HOUSE AND TAVERN",10801 LOCUST DRIVE,LOUISVILLE,KY,40299,38.2043000000,-85.5570000000,(502) 267-4688
44198,"STEVENS AND STEVENS FOOD SHOP",1114 BARDSTOWN ROAD,LOUISVILLE,KY,40204,38.2380299000,-85.7204610000,(502) 584-3354
49174,"GRAPE LEAF",2217 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2537000000,-85.7057000000,(502) 897-1774
49247,"OHIO VALLEY VOLLEYBALL CENTER",1820 TAYLOR AVENUE,LOUISVILLE,KY,40213,38.2003000000,-85.7035000000,(502) 473-1200
51213,"G.I. JOE POST #244  AMERICAN LEGIONS",3408 COLLEGE DRIVE,LOUISVILLE,KY,40299,38.1942000000,-85.5691000000,(502) 266-9108
51009,"BARRELL OF FUN ICE CREAM",9421 SMYRNA ROAD,LOUISVILLE,KY,40229,38.1108000000,-85.6447000000,(502) 964-0681
51013,"OSHEAS",956 BAXTER AVENUE,LOUISVILLE,KY,40205,38.2407415000,-85.7247873000,(502) 589-7373
51020,"SUNSHINE BINGO CENTER",5712 OUTER LOOP,LOUISVILLE,KY,40219,38.1371384000,-85.6553110000,(502) 969-3699
50691,"POLO FIELDS GOLF AND COUNTRY CLUB",17001 POLO FIELDS LANE,LOUISVILLE,KY,40245,38.2566000000,-85.4403000000,(502) 244-6688
51467,"SUBWAY",129 W MARKET ST,LOUISVILLE,KY,40202,38.2549603000,-85.7528806000,(502) 583-2121
51469,"BEARNOS LITTLE SICILY",10117 TAYLORSVILLE ROAD,LOUISVILLE,KY,40299,38.1978000000,-85.5689000000,(502) 267-2549
51482,"BURGER KING #541",6450 OUTER LOOP,LOUISVILLE,KY,40228,38.1372800000,-85.6386180000,(502) 964-9459
52126,"HYATT PLACE",701 S. HURSTBOURNE LANE,LOUISVILLE,KY,40222,38.2366000000,-85.5760000000,(502) 426-0119
52141,"SHADY LANE CAFE",4806 BROWNSBORO ROAD,LOUISVILLE,KY,40207,38.2794503000,-85.6366947000,(502) 893-5118
52300,"SHALIMAR RESTAURANT",1820 S. HURSTBOURNE PARKWAY,LOUISVILLE,KY,40220,38.2205000000,-85.5825000000,(502) 493-8899
52331,"WAFFLE HOUSE #1001",12923 SHELBYVILLE ROAD,LOUISVILLE,KY,40243,38.2433000000,-85.5134000000,(502) 254-3005
52124,"FRANKFORT AVENUE BEER DEPOT",3204 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2541000000,-85.6749000000,(502) 895-6994
51670,"THAI CAFE",2226 HOLIDAY MANOR CENTER,LOUISVILLE,KY,40222,38.2826850000,-85.6315550000,(502) 425-4815
51759,"HIGHLAND PARK SOCIAL CLUB",4100 PINECROFT DRIVE,LOUISVILLE,KY,40219,38.1334480000,-85.6861880000,(502) 966-9279
51761,"HEINE BROTHERS COFFEE",1295 BARDSTOWN ROAD,LOUISVILLE,KY,40204,38.2356650000,-85.7153710000,(502) 456-5108
51860,"1ST WOK CHINESE RESTAURANT",3967 S. 7TH STREET ROAD,LOUISVILLE,KY,40216,38.1914000000,-85.8052000000,(502) 448-0588
51928,"CHARLES MCDOWELL REHABILITATION CTR FOR THE BLIND",8412 WESTPORT ROAD,LOUISVILLE,KY,40242,38.2774000000,-85.5965000000,(502) 327-6010
51979,"PALACE THEATRE",625 S. 4TH STREET,LOUISVILLE,KY,40202,38.2478229000,-85.7575260000,(502) 583-4544
51980,"AUNTIE ANNES",7900 SHELBYVILLE ROAD,LOUISVILLE,KY,40222,38.2473268000,-85.6100489000,(502) 339-1750
52375,"PAPA JOHNS PIZZA #12",6902 SOUTHSIDE DRIVE,LOUISVILLE,KY,40214,38.1577000000,-85.7650000000,(502) 361-2120
52417,"STEVIE RAYS BLUES CLUB",230 EAST MAIN STREET,LOUISVILLE,KY,40202,38.2555000000,-85.7487000000,(502) 582-9945
52118,"DAYS EXPRESSO AND COFFEE BAR",1420 BARDSTOWN ROAD,LOUISVILLE,KY,40204,38.2328609000,-85.7110782000,(502) 456-1170
53575,"PROMISED LAND CHILD CARE",3800 NORTHUMBERLAND DRIVE,LOUISVILLE,KY,40245,38.3059000000,-85.5229000000,(502) 327-0380
53576,"FAZOLIS",10307 DIXIE HIGHWAY,LOUISVILLE,KY,40272,38.1050000000,-85.8678000000,(502) 933-5212
53396,"HAMPTON INN",800 PHILLIPS LN,LOUISVILL,KY,40209,38.1911711000,-85.7432475000,(502) 366-8100
53397,"MCDONALDS",287 N. HUBBARDS LANE,LOUISVILLE,KY,40207,38.2586000000,-85.6394000000,(502) 897-0963
52528,"GALT HOUSE  BANQUET KITCHEN",140 N. 4TH ST,LOUISVILLE,KY,40202,38.2573000000,-85.7564000000,(502) 589-5200
52797,"RAFFERTYS RESTAURANT AND BAR",988 BRECKENRIDGE LANE,LOUISVILLE,KY,40207,38.2317000000,-85.6400000000,(502) 897-3900
53131,"PAPA JOHNS PIZZA #17",3948 TAYLORSVILLE ROAD,LOUISVILLE,KY,40220,38.2193000000,-85.6273000000,(502) 458-7272
52942,"BURGER KING #542",3701 DIANN MARIE ROAD,LOUISVILLE,KY,40241,38.2997000000,-85.5426000000,(502) 339-0707
52594,"OUTBACK STEAKHOUSE",6520 SIGNATURE DRIVE,LOUISVILLE,KY,40213,38.1541840000,-85.7148400000,(502) 964-8383
52869,"JOE MUGGS",994 BRECKENRIDGE LN,LOUISVILLE,KY,40207,38.2312000000,-85.6423000000,(502) 894-8606
52892,"HOLE IN THE WALL",5415 INDIAN OAKS CIRCLE,LOUISVILLE,KY,40213,38.1703000000,-85.6870000000,(502) 964-6000
52894,"GET IT ON A BUN BY BOOTYS  PUSHCART",530 S. JACKSON STREET,LOUISVILLE,KY,40203,38.2491000000,-85.7454000000,(502) 935-6131
50199,"DISMAS CHARITIES",1501 LYTLE STREET,LOUISVILLE,KY,40203,38.2616000000,-85.7746000000,(502) 584-3733
50277,"PAPA JOHNS PIZZA #21",3985 7TH STREET RD,LOUISVILLE,KY,40216,38.1922874000,-85.8074685000,(502) 447-6900
49968,"GASTHAUS",4812 BROWNSBORO ROAD,LOUISVILLE,KY,40207,38.2779000000,-85.6365000000,(502) 899-7177
49969,"CHONG GARDEN",10341 DIXIE HIGHWAY,LOUISVILLE,KY,40272,38.1045000000,-85.8664000000,(502) 933-4506
50068,"BOURBONS BISTRO",2255 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2535979000,-85.7039070000,(502) 894-8838
50073,"HOOPS GRILL AND SPORTS",6733 STRAWBERRY LANE,LOUISVILLE,KY,40214,38.1580000000,-85.7640000000,(502) 363-5352
50120,"DOMINOS PIZZA #1464",10314 WATTERSON TRAIL,LOUISVILLE,KY,40299,38.1923000000,-85.5680000000,(502) 267-3030
50121,"WENDYS",12925 SHELBYVILLE ROAD,LOUISVILLE,KY,40243,38.2434000000,-85.5127000000,(502) 245-5181
50192,"BUCA DI BEPPO",2051 S. HURSTBOURNE LANE,LOUISVILLE,KY,40220,38.2164000000,-85.5882000000,(502) 493-2426
49849,"WAFFLE HOUSE #932",1620 KENTUCKY MILLS DRIVE,LOUISVILLE,KY,40299,38.2188000000,-85.5396000000,(502) 266-5274
49894,"BANK SHOT BILLARDS",403 EAST MARKET STREET,LOUISVILLE,KY,40202,38.2543000000,-85.7458000000,(502) 587-8260
49896,"RALLYS #126",2949 BRECKENRIDGE LANE,LOUISVILLE,KY,40220,38.2209000000,-85.6307000000,(502) 456-5990
49678,"TKS PUB AND GRILL",5442 DEL MARIA WAY,LOUISVILLE,KY,40291,38.0328962000,-85.6208588000,(502) 499-0393
49711,"STEAK AND SHAKE #702",4545 OUTER LOOP,LOUISVILLE,KY,40219,38.1384345000,-85.6783102000,(502) 966-3109
49409,"LOLITAS TACOS INC.",4222 POPLAR LEVEL ROAD,LOUISVILLE,KY,40213,38.1982000000,-85.7081000000,(502) 459-4356
49416,"SUBWAY",539 W MARKET ST,LOUISVILLE,KY,40202,38.2556627000,-85.7599268000,(502) 587-7979
49463,"HEINE BROTHERS COFFEE",2714 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2544000000,-85.6934000000,(502) 899-5551
49592,"CHUCK E CHEESES #111",2030 HURSTBOURNE PARKWAY,LOUISVILLE,KY,40220,38.2180000000,-85.5887000000,(502) 493-0261
55139,"HIDEAWAY SALOON",1607 BARDSTOWN ROAD,LOUISVILLE,KY,40205,38.2306000000,-85.7038000000,(502) 744-9274
55172,"PAPA JOHNS PIZZA 25",4123 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,38.2524000000,-85.6456000000,(502) 896-9999
55183,"SPIRIT OF JEFFERSON",401 W. RIVER ROAD,LOUISVILLE,KY,40202,38.2588835000,-85.7523527000,(502) 574-3410
53649,"FERN AND MOODYS",3903 BARDSTOWN ROAD,LOUISVILLE,KY,40218,38.1958000000,-85.6534000000,(502) 458-9415
53827,"PAPA JOHNS PIZZA #50",221 S. HURSTBOURNE LN-STE. 107,LOUISVILLE,KY,40223,38.2419000000,-85.5762000000,(502) 339-9990
55272,"BURGER KING #544",1820 NEW BLANKENBAKER LN,LOUISVILLE,KY,40299,38.2154000000,-85.5396000000,(800) 266-0190
55705,"TEXAS ROADHOUSE",3322 OUTER LOOP,LOUISVILLE,KY,40219,38.1357000000,-85.7009000000,(502) 462-7600
55445,"TACO BELL",3950 TAYLORSVILLE ROAD,LOUISVILLE,KY,40220,38.2196000000,-85.6271000000,(502) 452-2355
54796,"CHEDDAR BOX CAFE",12121 SHELBYVILLE ROAD,LOUISVILLE,KY,40243,38.2480000000,-85.5283000000,(502) 245-2622
54797,"ST PAULS UNITED METHODIST CHURCH",2000 DOUGLAS BLVD,LOUISVILLE,KY,40205,38.2246000000,-85.6928000000,(502) 459-1595
56317,"RED SUN",3437 BRECKENRIDGE LANE,LOUISVILLE,KY,40220,38.1986000000,-85.6228000000,(502) 249-9778
56343,"NANCYS BAGEL GROUNDS",2101 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2544000000,-85.7082000000,(502) 895-8323
56419,"TEXAS ROADHOUSE",6460 DUTCHMANS LANE,LOUISVILLE,KY,40205,38.2301000000,-85.6400000000,(502) 897-5005
56421,"CHOPSTICK HOUSE",2112 W BROADWAY,LOUISVILLE,KY,40211,38.2489070000,-85.7873302000,(502) 772-3231
56472,"WAFFLE HOUSE# 1111",9800 BLAIRWOOD ROAD,LOUISVILLE,KY,40220,38.2252000000,-85.5796000000,(502) 423-0967
56535,"MOBY DICK",11210 PRESTON HIGHWAY,LOUISVILLE,KY,40229,38.0866000000,-85.6692000000,(502) 968-5802
56073,"QUIZNOS",223 S. 5TH STREET,LOUISVILLE,KY,40202,38.2548000000,-85.7584000000,(502) 589-5520
55811,"ZEN GARDEN",2240 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2529000000,-85.7042000000,(502) 895-9114
55889,"PAPA JOHNS #22  BROADBENT ARENA",5010 PRESTON HIGHWAY,LOUISVILLE,KY,40219,38.1748000000,-85.7134000000,(502) 968-9999
55956,"RENAISSANCE FUN PARK",201 PARK PLACE DRIVE,LOUISVILLE,KY,40223,38.2407000000,-85.5123000000,(502) 253-9700
57616,"BIG MOMMAS SOUL KITCHEN",4532 W. BROADWAY,LOUISVILLE,KY,40211,38.2503000000,-85.8287000000,(502) 772-9580
57727,"WINNERS CIRCLE SUITE KITCHEN",700 CENTRAL AVENUE,LOUISVILLE,KY,40208,38.2058000000,-85.7734000000,(502) 636-3351
56579,"BREADWORKS",2204 DUNDEE ROAD,LOUISVILLE,KY,40205,38.2242000000,-85.6941000000,(502) 452-1510
56580,"VOLUNTEERS OF AMERICA",1436 S. SHELBY STREET,LOUISVILLE,KY,40217,38.2270000000,-85.7422000000,(502) 636-0816
56766,"TRIXIES KNOCKOUT SALOON AND GRILL",6112 PRESTON HIGHWAY,LOUISVILLE,KY,40219,38.1616000000,-85.7002000000,(502) 969-6199
56897,"MCDONALDS",6400 GREENWOOD ROAD,LOUISVILLE,KY,40258,38.1443000000,-85.8714000000,(502) 937-2880
57275,"PIZZA HUT #013428",9160 TAYLORSVILLE ROAD,LOUISVILLE,KY,40299,38.2126000000,-85.5885000000,(502) 493-8600
57286,"BURGER KING #546",5611 NEW CUT ROAD,LOUISVILLE,KY,40214,38.1419000000,-85.7738000000,(502) 361-7171
57328,"DOMINOS PIZZA #1421",2520 BARDSTOWN ROAD,LOUISVILLE,KY,40205,38.2225000000,-85.6841000000,(502) 458-0030
57205,"EL RODEO",5204 ELZIE RD,LOUISVILLE,KY,40258,38.1262178000,-85.8518696000,(502) 937-8722
56899,"WENDYS #310",193 OUTER LOOP,LOUISVILLE,KY,40214,38.1263528000,-85.7743273000,(502) 375-0100
57141,"PENN STATION",4659 OUTER LOOP,LOUISVILLE,KY,40219,38.1385000000,-85.6759000000,(502) 964-2200
57170,"888 GREAT WALL",9464 BROWNSBORO ROAD,LOUISVILLE,KY,40241,38.3062000000,-85.5738000000,(502) 425-2811
57012,"MOBY DICK",8702 NATIONAL TURNPIKE,FAIRDALE,KY,40118,38.1230220000,-85.7494130000,(502) 363-9800
57089,"P.T.S SHOW CLUB",227 E. MARKET STREET,LOUISVILLE,KY,40202,38.2549000000,-85.7491000000,(502) 587-7878
54791,"DIVINITY CATERING LTD",2052 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2540000000,-85.7086000000,(502) 893-7069
54253,"BARNES AND NOBLE BOOKSELLERS",801 S. HURSTBOURNE PARKWAY,LOUISVILLE,KY,40222,38.2360000000,-85.5757000000,(502) 426-0255
54390,"STARBUCKS COFFEE",500 SOUTH 4TH STREET,LOUISVILLE,KY,40202,38.2508089000,-85.7580060000,(502) 583-1216
54481,"TEXAS ROADHOUSE",4406 DIXIE HIGHWAY,LOUISVILLE,KY,40216,38.1836000000,-85.8162000000,(502) 448-0705
53960,"STEAK N SHAKE #703",2717 S. HURSTBOURNE PKWY,LOUISVILLE,KY,40220,38.2118000000,-85.5948000000,(502) 491-3394
54075,"OCHARLEYS",4404 DIXIE HIGHWAY,LOUISVILLE,KY,40216,38.1834000000,-85.8152000000,(502) 447-9203
54076,"MCDONALDS",8600 CITADEL,LOUISVILLE,KY,40220,38.2116000000,-85.5976000000,(502) 491-8852
54170,"CHUNG KING PALACE",110 EAST MARKET STREET,LOUISVILLE,KY,40202,38.2544000000,-85.7512000000,(502) 584-8880
59410,"KFC #Y317002",6600 BARDSTOWN ROAD,LOUISVILLE,KY,40291,38.1517000000,-85.5886000000,(502) 239-6141
59007,"IROQUOIS PIZZA INC.",6614 MANSLICK ROAD,LOUISVILLE,KY,40214,38.1652000000,-85.7980000000,(502) 363-3211
59008,"TUMBLEWEED",3602 BARDSTOWN ROAD,LOUISVILLE,KY,40218,38.2023000000,-85.6648000000,(502) 454-2727
59047,"WENDYS",5124 DIXIE HIGHWAY,LOUISVILLE,KY,40216,38.1665000000,-85.8301000000,(502) 498-8203
59048,"MR. GATTIS",4200 OUTER LOOP,LOUISVILLE,KY,40219,38.1382401000,-85.6830458000,(502) 964-0933
59049,"BREADWORKS",3628 BROWNSBORO ROAD STE.3200,LOUISVILLE,KY,40206,38.2648736000,-85.6694085000,(502) 893-3200
58709,"WENDYS",1630 KENTUCKY MILLS DRIVE,LOUISVILLE,KY,40299,38.2184860000,-85.5396570000,(502) 297-9932
58847,"PIZZA HUT #013429",9705 DIXIE HIGHWAY,LOUISVILLE,KY,40272,38.1149000000,-85.8604000000,(502) 933-1111
58849,"TINSELTOWN USA #1",4400 TOWNE CENTER DRIVE,LOUISVILLE,KY,40241,38.3020000000,-85.5578000000,(502) 326-9572
58850,"TINSELTOWN USA #2",4400 TOWNE CENTER DRIVE,LOUISVILLE,KY,40241,38.3020000000,-85.5578000000,(502) 326-9572
58851,"TINSELTOWN USA #3",4400 TOWNE CENTER DRIVE,LOUISVILLE,KY,40241,38.3020000000,-85.5578000000,(502) 326-9572
58852,"TINSELTOWN USA #4",4400 TOWNE CENTER DRIVE,LOUISVILLE,KY,40241,38.3020000000,-85.5578000000,(502) 326-9572
59263,"J ALEXANDERS",102 OXMOOR COURT,LOUISVILLE,KY,40222,38.2484820000,-85.6172780000,(502) 339-2206
59265,"ATRIA ST. MATTHEWS",120 S. HUBBARDS LANE,LOUISVILLE,KY,40207,38.2503000000,-85.6407000000,(502) 896-1759
58857,"ANNIES CAFE",308 W. WOODLAWN AVENUE,LOUISVILLE,KY,40215,38.1814000000,-85.7670000000,(502) 363-4847
58859,"VALLEY HIGH CONCESSION",10200 DIXIE HIGHWAY,LOUISVILLE,KY,40272,38.1075968000,-85.8668093000,(502) 485-8339
58881,"MARY QUEEN OF PEACE GYM",4005 DIXIE HIGHWAY,LOUISILLE,KY,40216,38.1914896000,-85.8082738000,(502) 448-6832
59771,"MARYHURST",5227 BARDSTOWN ROAD,LOUISVILLE,KY,40291,38.1720000000,-85.6059000000,(502) 245-1576
60012,"INDIS",4590 DIXIE HIGHWAY,LOUISVILLE,KY,40216,38.1778000000,-85.8198000000,(502) 593-9583
59611,"WACKY WILLYS RESTAURANT",4220 BARDSTOWN ROAD,LOUISVILLE,KY,40218,38.1851770000,-85.6393450000,(502) 459-4444
59630,"SKYLINE CHILI #4",6801 DIXIE HIGHWAY,LOUISVILLE,KY,40258,38.1518163000,-85.8347762000,(502) 937-4020
59457,"TUMBLEWEED",9701 DIXIE HIGHWAY,LOUISVILLE,KY,40272,38.1152000000,-85.8601000000,(502) 937-9951
59504,"SANTA FE GRILL",3000 SOUTH 3RD STREET,LOUISVILLE,KY,40208,38.2061000000,-85.7643000000,(502) 634-3722
59738,"TACO BELL #19726",4304 OUTER LOOP,LOUISVILLE,KY,40219,38.1378830000,-85.6816790000,(502) 966-9102
59739,"OXMOOR LODGE COMMUNITY",8021 CHRISTIAN CT,LOUISVILLE,KY,40222,38.2469260000,-85.6057450000,(502) 425-2402
60208,"BUFFALO WILD WINGS BAR AND GRILL #18",12901 SHELBYVILLE  ROAD,LOUISVILLE,KY,40243,38.2438810000,-85.5170600000,(502) 254-9464
60210,"SCHLOTZSKYS",10531 FISHER PARK DRIVE,LOUISVILLE,KY,40241,38.2959000000,-85.5578000000,(502) 425-8417
60707,"WHITE CASTLE #28",7200 CEDAR SPRINGS BLVD,LOUISVILLE,KY,40291,38.1446794000,-85.5853674000,(502) 239-5563
60876,"MOLLY MALONES",933 BAXTER AVENUE,LOUISVILLE,KY,40204,38.2417284000,-85.7252000000,(502) 473-1222
60878,"RAFFERTYS RESTAURANT AND BAR",3601 SPRINGHURST BLVD,LOUISVILLE,KY,40241,38.2994630000,-85.5594130000,(502) 412-9000
60880,"MAIN EATERY",643 W. MAIN STREET,LOUISVILLE,KY,40202,38.2573000000,-85.7613000000,(502) 589-3354
61128,"CENTERPLATE - 6",2800 S FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 737-5665
61129,"KENTUCKY PORK PRODUCERS #18  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 737-5665
60449,"PAPA JOHNS PIZZA #9",2336 SOUTH FLOYD STREET,LOUISVILLE,KY,40208,38.2135000000,-85.7556000000,(502) 266-5200
60961,"WENDYS",10741 FISHER PARK DRIVE,LOUISVILLE,KY,40241,38.2972000000,-85.5526000000,(502) 412-7403
60962,"BEARNOS PIZZA",6101 BARDSTOWN ROAD,LOUISVILLE,KY,40291,38.1580000000,-85.5908000000,(502) 231-2222
60974,"EHRLERS STAND #17",2800 S FLOYD ST,LOUISVILLE,KY,40209,38.2055170000,-85.7567210000,(502) 454-7565
60975,"PAPA JOHNS PIZZA #1  PAPA JOHNS CARDINAL STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 261-7272
61091,"STEAK N SHAKE #707",10721 FISCHER PARK DRIVE,LOUISVILLE,KY,40241,38.2971000000,-85.5530000000,(502) 326-3625
60976,"PAPA JOHNS PIZZA #2  PAPA JOHNS CARDINAL STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 261-7272
60977,"PAPA JOHNS PIZZA #3  PAPA JOHNS CARDINAL STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 261-7272
60978,"PAPA JOHNS PIZZA #4  PAPA JOHNS CARDINAL STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 968-7340
60979,"PAPA JOHNS PIZZA #5  PAPA JOHNS CARDINAL STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 968-7340
60980,"PAPA JOHNS PIZZA #6  PAPA JOHNS CARDINAL STADIUM",2800 S. FLOYD ST,LOUISVILLE,KY,40209,38.2049525000,-85.7586908000,(502) 261-7272
60981,"MAIN CLUB  PAPA JOHNS CARDINAL STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
60982,"PAPA JOHNS PIZZA - 1105 CLUBSTAND #1",2800 S. FLOYD ST,LOUISVILLE,KY,40209,38.2049525000,-85.7586908000,(502) 261-7272
60984,"CLUB STAND #03-EHRLERS  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
60985,"CENTERPLATE-1",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
60986,"SERVICE AMERICA STAND #03  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
60988,"SERVICE AMERICA STAND #08",PAPA JOHNS CARDINAL STADIUM,LOUISVILLE,KY,40209,38.2059120000,-85.7587973000,(502) 634-8444
60989,"SERVICE AMERICA STAND #10  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
60990,"SERVICE AMERICA STAND #11  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
60991,"SERVICE AMERICA STAND #12  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
60992,"SERVICE AMERICA STAND #13  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
60993,"SERVICE AMERICA STAND #15  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
60994,"SERVICE AMERICA STAND #21  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
60995,"SERVICE AMERICA STAND #23  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
61009,"SERVICE AMERICA #04  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
61010,"SERVICE AMERICA BAR #07  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
61011,"SERVICE AMERICA BAR #16  PAPA JOHNS STADIUM",2800 S. FLOYD STREET,LOUISVILLE,KY,40209,38.2058000000,-85.7591000000,(502) 634-8444
60382,"BLUE DOG BAKERY AND CAFE",2868 FRANKFORT AVENUE,LOUISVILLE,KY,40206,38.2545741000,-85.6873403000,(502) 899-9800
