EstablishmentID,InspectionID,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,Latitude,Longitude,InspectionDate,Score,Grade,NameSearch,Intersection
33331,1181436,CIRCLE K #3231, ,2100 PORTLAND AVE,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2683000,-85.7830000,2016-03-25 00:00:00,99,,CIRCLEK,
33331,1226330,CIRCLE K #3231, ,2100 PORTLAND AVE,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2683000,-85.7830000,2016-09-13 00:00:00,98,A,CIRCLEK,
33331,1226331,CIRCLE K #3231, ,2100 PORTLAND AVE,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2683000,-85.7830000,2016-09-13 00:00:00,98,,CIRCLEK,
33331,1265047,CIRCLE K #3231, ,2100 PORTLAND AVE,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2683000,-85.7830000,2017-02-09 00:00:00,95,A,CIRCLEK,
33331,1265048,CIRCLE K #3231, ,2100 PORTLAND AVE,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2683000,-85.7830000,2017-02-09 00:00:00,93,,CIRCLEK,
33343,1196136,KROGER L-332, ,4211 S. 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1944000,-85.7645000,2016-05-24 00:00:00,97,A,KROGERL,
33343,1196137,KROGER L-332, ,4211 S. 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1944000,-85.7645000,2016-05-24 00:00:00,100,,KROGERL,
33343,1253338,KROGER L-332, ,4211 S. 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1944000,-85.7645000,2016-12-21 00:00:00,95,A,KROGERL,
33343,1253339,KROGER L-332, ,4211 S. 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1944000,-85.7645000,2016-12-21 00:00:00,96,,KROGERL,
33369,1189781,KLING CENTER, ,219 W. ORMSBY ST,,LOUISVILLE,KY,40203,MOBILE RESTRICTED CONCESSION,38.2330000,-85.7580000,2016-05-02 00:00:00,100,,KLINGCENTER,
33369,1267256,KLING CENTER, ,219 W. ORMSBY ST,,LOUISVILLE,KY,40203,MOBILE RESTRICTED CONCESSION,38.2330000,-85.7580000,2017-02-21 00:00:00,97,,KLINGCENTER,
33371,1212106,VFW POST MIDDLETOWN, ,107 EVERGREEN ROAD,,LOUISVILLE,KY,40243,FOOD SERVICE,38.2453000,-85.5288000,2016-07-20 00:00:00,95,A,VFWPOSTMIDDLETOWN,
33371,1255584,VFW POST MIDDLETOWN, ,107 EVERGREEN ROAD,,LOUISVILLE,KY,40243,FOOD SERVICE,38.2453000,-85.5288000,2017-01-04 00:00:00,93,A,VFWPOSTMIDDLETOWN,
33374,1222725,AMVETS POST #1, ,1111 SWAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2345000,-85.7369000,2016-08-29 00:00:00,97,A,AMVETSPOST,
33374,1258829,AMVETS POST #1, ,1111 SWAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2345000,-85.7369000,2017-01-18 00:00:00,92,A,AMVETSPOST,
33390,1211022,ARBY'S, ,5329 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1582000,-85.8329000,2016-07-18 00:00:00,97,A,ARBYS,
33395,1215620,J. HARROD'S RESTAURANT SPIRITS, ,7507 UPPER RIVER RD,,PROSPECT,KY,40059,FOOD SERVICE,38.3427000,-85.6220000,2016-07-28 00:00:00,100,A,JHARRODSRESTAURANTSPIRITS,
33395,1254473,J. HARROD'S RESTAURANT SPIRITS, ,7507 UPPER RIVER RD,,PROSPECT,KY,40059,FOOD SERVICE,38.3427000,-85.6220000,2016-12-27 00:00:00,99,A,JHARRODSRESTAURANTSPIRITS,
33398,1179879,AMERICAN LEGION DIXIE POST #1, ,2107 CRUMS LN,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1954000,-85.8109000,2016-03-17 00:00:00,100,A,AMERICANLEGIONDIXIEPOST,
33398,1229930,AMERICAN LEGION DIXIE POST #1, ,2107 CRUMS LN,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1954000,-85.8109000,2016-09-26 00:00:00,96,A,AMERICANLEGIONDIXIEPOST,
33398,1261093,AMERICAN LEGION DIXIE POST #1, ,2107 CRUMS LN,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1954000,-85.8109000,2017-01-26 00:00:00,100,A,AMERICANLEGIONDIXIEPOST,
33399,1175982,WICKS PIZZA, ,975 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2407000,-85.7238000,2016-03-01 00:00:00,81,C,WICKSPIZZA,
33399,1177667,WICKS PIZZA, ,975 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2407000,-85.7238000,2016-03-08 00:00:00,98,A,WICKSPIZZA,
33399,1227903,WICKS PIZZA, ,975 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2407000,-85.7238000,2016-09-16 00:00:00,95,A,WICKSPIZZA,
33399,1264356,WICKS PIZZA, ,975 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2407000,-85.7238000,2017-02-07 00:00:00,94,A,WICKSPIZZA,
33403,1189778,BLUE LICK OPTIMIST, ,4611 MUD LANE,,LOUISVILLE,KY,40229,FOOD SERVICE,38.0892000,-85.6920000,2016-05-02 00:00:00,96,A,BLUELICKOPTIMIST,
33403,1232464,BLUE LICK OPTIMIST, ,4611 MUD LANE,,LOUISVILLE,KY,40229,FOOD SERVICE,38.0892000,-85.6920000,2016-10-04 00:00:00,99,A,BLUELICKOPTIMIST,
33408,1188974,MCDONALD'S #6895, ,520 N. 22ND ST,,LOUISVILLE,KY,40212,FOOD SERVICE,38.2673000,-85.7836000,2016-04-27 00:00:00,92,A,MCDONALDS,
33408,1214356,MCDONALD'S #6895, ,520 N. 22ND ST,,LOUISVILLE,KY,40212,FOOD SERVICE,38.2673000,-85.7836000,2016-07-28 00:00:00,92,A,MCDONALDS,
33408,1250047,MCDONALD'S #6895, ,520 N. 22ND ST,,LOUISVILLE,KY,40212,FOOD SERVICE,38.2673000,-85.7836000,2016-12-09 00:00:00,90,A,MCDONALDS,
33411,1175517,KFC Y052-032, ,6908 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1491000,-85.8378000,2016-02-29 00:00:00,100,A,KFCY,
33411,1228589,KFC Y052-032, ,6908 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1491000,-85.8378000,2016-09-20 00:00:00,97,A,KFCY,
33411,1265637,KFC Y052-032, ,6908 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1491000,-85.8378000,2017-02-13 00:00:00,98,A,KFCY,
33412,1178888,SUN VALLEY GOLF COURSE, ,6505 BETHANY LN,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1021000,-85.8865000,2016-03-14 00:00:00,98,A,SUNVALLEYGOLFCOURSE,
33412,1225826,SUN VALLEY GOLF COURSE, ,6505 BETHANY LN,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1021000,-85.8865000,2016-09-12 00:00:00,100,A,SUNVALLEYGOLFCOURSE,
33415,1217532,SOUTHSIDE CHRISTIAN DAYCARE #4, ,2220 DIXIE HWY,,LOUISVILLE,KY,40210,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2171000,-85.7955000,2016-08-10 00:00:00,100,A,SOUTHSIDECHRISTIANDAYCARE,
33415,1255138,SOUTHSIDE CHRISTIAN DAYCARE #4, ,2220 DIXIE HWY,,LOUISVILLE,KY,40210,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2171000,-85.7955000,2017-01-03 00:00:00,97,A,SOUTHSIDECHRISTIANDAYCARE,
33419,1198121,HUNTING CREEK POOL CONCESSION, ,6807 FOXCRAFT ROAD,,PROSPECT,KY,40059,FOOD SERVICE,38.3448000,-85.6035000,2016-06-01 00:00:00,97,A,HUNTINGCREEKPOOLCONCESSION,
33419,1223471,HUNTING CREEK POOL CONCESSION, ,6807 FOXCRAFT ROAD,,PROSPECT,KY,40059,FOOD SERVICE,38.3448000,-85.6035000,2016-08-31 00:00:00,96,A,HUNTINGCREEKPOOLCONCESSION,
33438,1223868,LILLY'S RESTAURANT, ,1147 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2377000,-85.7190000,2016-09-01 00:00:00,98,A,LILLYSRESTAURANT,
33438,1264731,LILLY'S RESTAURANT, ,1147 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2377000,-85.7190000,2017-02-08 00:00:00,97,A,LILLYSRESTAURANT,
33441,1187490,LEE'S RECIPE, ,9813 OLD 3RD ST RD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1135000,-85.8360000,2016-04-20 00:00:00,75,C,LEESRECIPE,
33441,1189506,LEE'S RECIPE, ,9813 OLD 3RD ST RD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1135000,-85.8360000,2016-04-29 00:00:00,100,A,LEESRECIPE,
33441,1249955,LEE'S RECIPE, ,9813 OLD 3RD ST RD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1135000,-85.8360000,2016-12-08 00:00:00,95,A,LEESRECIPE,
33443,1200523,SUBWAY, ,725 W. MAIN STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2576000,-85.7624000,2016-06-08 00:00:00,97,A,SUBWAY,
33443,1245742,SUBWAY, ,725 W. MAIN STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2576000,-85.7624000,2016-11-22 00:00:00,97,A,SUBWAY,
33447,1218302,KROGER L-339, ,2440 BARDSTOWN RD,,LOUISVILLE,KY,40205,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2232000,-85.6875000,2016-08-11 00:00:00,100,A,KROGERL,
33447,1218303,KROGER L-339, ,2440 BARDSTOWN RD,,LOUISVILLE,KY,40205,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2232000,-85.6875000,2016-08-11 00:00:00,100,,KROGERL,
33447,1257089,KROGER L-339, ,2440 BARDSTOWN RD,,LOUISVILLE,KY,40205,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2232000,-85.6875000,2017-01-10 00:00:00,98,A,KROGERL,
33447,1257090,KROGER L-339, ,2440 BARDSTOWN RD,,LOUISVILLE,KY,40205,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2232000,-85.6875000,2017-01-10 00:00:00,97,,KROGERL,
33448,1203154,AP'S GROCERY & DELI, ,225 S. 5TH ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2547000,-85.7584000,2016-06-20 00:00:00,97,A,APSGROCERYDELI,
33448,1203155,AP'S GROCERY & DELI, ,225 S. 5TH ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2547000,-85.7584000,2016-06-20 00:00:00,98,,APSGROCERYDELI,
33448,1258872,AP'S GROCERY & DELI, ,225 S. 5TH ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2547000,-85.7584000,2017-01-18 00:00:00,99,A,APSGROCERYDELI,
33448,1258873,AP'S GROCERY & DELI, ,225 S. 5TH ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2547000,-85.7584000,2017-01-18 00:00:00,99,,APSGROCERYDELI,
33471,1202179,OHLMANN'S PIC PAC FOODS, ,723 GAGEL AVE,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1714000,-85.7990000,2016-06-15 00:00:00,72,C,OHLMANNSPICPACFOODS,
33471,1202180,OHLMANN'S PIC PAC FOODS, ,723 GAGEL AVE,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1714000,-85.7990000,2016-06-15 00:00:00,72,,OHLMANNSPICPACFOODS,
33471,1205109,OHLMANN'S PIC PAC FOODS, ,723 GAGEL AVE,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1714000,-85.7990000,2016-06-23 00:00:00,95,A,OHLMANNSPICPACFOODS,
33471,1205110,OHLMANN'S PIC PAC FOODS, ,723 GAGEL AVE,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1714000,-85.7990000,2016-06-23 00:00:00,95,,OHLMANNSPICPACFOODS,
33479,1188966,GATSBY'S ON 4TH / SEELBACH HILTON, ,500 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2508000,-85.7578000,2016-04-27 00:00:00,97,A,GATSBYSONTHSEELBACHHILTON,
33479,1248807,GATSBY'S ON 4TH / SEELBACH HILTON, ,500 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2508000,-85.7578000,2016-12-06 00:00:00,82,C,GATSBYSONTHSEELBACHHILTON,
33479,1250478,GATSBY'S ON 4TH / SEELBACH HILTON, ,500 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2508000,-85.7578000,2016-12-12 00:00:00,100,A,GATSBYSONTHSEELBACHHILTON,
33481,1188967,OLD SEELBACH BAR (OSB) / SEELBACH HILTON, ,500 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2508000,-85.7578000,2016-04-27 00:00:00,100,A,OLDSEELBACHBAROSBSEELBACHHILTON,
33481,1248804,OLD SEELBACH BAR (OSB) / SEELBACH HILTON, ,500 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2508000,-85.7578000,2016-12-06 00:00:00,100,A,OLDSEELBACHBAROSBSEELBACHHILTON,
33492,1182056,PIZZA HUT #013419, ,3820 7TH ST RD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1949000,-85.8036000,2016-03-29 00:00:00,93,A,PIZZAHUT,
33492,1230711,PIZZA HUT #013419, ,3820 7TH ST RD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1949000,-85.8036000,2016-09-28 00:00:00,98,A,PIZZAHUT,
33492,1264638,PIZZA HUT #013419, ,3820 7TH ST RD,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1949000,-85.8036000,2017-02-07 00:00:00,100,A,PIZZAHUT,
33501,1221100,TWINBROOK HOTEL APARTMENT, ,3525 EPHRAIM MCDOWELL RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2234000,-85.6527000,2016-08-18 00:00:00,97,A,TWINBROOKHOTELAPARTMENT,
33501,1253823,TWINBROOK HOTEL APARTMENT, ,3525 EPHRAIM MCDOWELL RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2234000,-85.6527000,2016-12-21 00:00:00,98,A,TWINBROOKHOTELAPARTMENT,
33508,1175880,MCDONALD'S #6875, ,3340 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2064650,-85.6678100,2016-03-01 00:00:00,95,A,MCDONALDS,
33508,1237873,MCDONALD'S #6875, ,3340 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2064650,-85.6678100,2016-10-25 00:00:00,83,C,MCDONALDS,
33508,1239588,MCDONALD'S #6875, ,3340 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2064650,-85.6678100,2016-11-01 00:00:00,95,A,MCDONALDS,
33513,1178461,LITTLE CAESAR'S, ,6714 OUTER LOOP,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1373000,-85.6355000,2016-03-10 00:00:00,93,A,LITTLECAESARS,
33513,1235974,LITTLE CAESAR'S, ,6714 OUTER LOOP,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1373000,-85.6355000,2016-10-18 00:00:00,89,A,LITTLECAESARS,
33514,1228512,VALU MARKET, ,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2348000,-85.7178000,2016-09-20 00:00:00,95,A,VALUMARKET,
33514,1228513,VALU MARKET, ,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2348000,-85.7178000,2016-09-20 00:00:00,96,,VALUMARKET,
33514,1265912,VALU MARKET, ,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2348000,-85.7178000,2017-02-14 00:00:00,99,A,VALUMARKET,
33514,1266252,VALU MARKET, ,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2348000,-85.7178000,2017-02-08 00:00:00,85,C,VALUMARKET,
33514,1266253,VALU MARKET, ,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2348000,-85.7178000,2017-02-08 00:00:00,94,,VALUMARKET,
33518,1216825,BIG SPRING  CONCESSION, ,5901 DUTCHMANS LANE,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2322000,-85.6482000,2016-08-04 00:00:00,99,A,BIGSPRINGCONCESSION,
33519,1183073,DAIRY DELIGHT, ,8691 PRESTON HIGHWAY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1270000,-85.6800000,2016-04-01 00:00:00,96,A,DAIRYDELIGHT,
33519,1222536,DAIRY DELIGHT, ,8691 PRESTON HIGHWAY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1270000,-85.6800000,2016-08-29 00:00:00,100,A,DAIRYDELIGHT,
33522,1193565,SENIOR HOUSE WEST, ,201 N. 25TH ST,,LOUISVILLE,KY,40212,OTHER,38.2619000,-85.7909000,2016-05-13 00:00:00,100,,SENIORHOUSEWEST,
33530,1242716,SHAWNEE COMMUNITY CENTER, ,607 S. 37TH ST,,LOUISVILLE,KY,40212,MOBILE RESTRICTED CONCESSION,38.2540000,-85.8131000,2016-11-09 00:00:00,96,,SHAWNEECOMMUNITYCENTER,
33533,1188968,SEELBACH HILTON / CONCIERGE, ,500 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2508000,-85.7578000,2016-04-27 00:00:00,98,A,SEELBACHHILTONCONCIERGE,
33533,1248803,SEELBACH HILTON / CONCIERGE, ,500 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2508000,-85.7578000,2016-12-06 00:00:00,100,A,SEELBACHHILTONCONCIERGE,
33545,1206048,PIZZA HUT #013420, ,5366 NEW CUT ROAD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1510000,-85.7767000,2016-06-28 00:00:00,98,A,PIZZAHUT,
33545,1255788,PIZZA HUT #013420, ,5366 NEW CUT ROAD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1510000,-85.7767000,2017-01-05 00:00:00,98,A,PIZZAHUT,
33589,1253064,WENDY'S, ,1201 W. BROADWAY,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2481000,-85.7720000,2016-12-20 00:00:00,93,A,WENDYS,
33595,1212323,FRISCH'S BIG BOY #201, ,7401 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1431000,-85.8390000,2016-07-21 00:00:00,94,A,FRISCHSBIGBOY,
33595,1256471,FRISCH'S BIG BOY #201, ,7401 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1431000,-85.8390000,2017-01-09 00:00:00,96,A,FRISCHSBIGBOY,
33597,1182485,MCDONALD'S RESTAURANT #6877, ,5001 S. 3RD STREET,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1743000,-85.7670000,2016-03-30 00:00:00,92,A,MCDONALDSRESTAURANT,
33597,1230676,MCDONALD'S RESTAURANT #6877, ,5001 S. 3RD STREET,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1743000,-85.7670000,2016-09-28 00:00:00,98,A,MCDONALDSRESTAURANT,
33602,1198839,MCDONALD'S #6859, ,7426 OLD 3RD ST RD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1448000,-85.7772000,2016-06-02 00:00:00,93,A,MCDONALDS,
33602,1248340,MCDONALD'S #6859, ,7426 OLD 3RD ST RD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1448000,-85.7772000,2016-12-05 00:00:00,82,C,MCDONALDS,
33602,1252168,MCDONALD'S #6859, ,7426 OLD 3RD ST RD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1448000,-85.7772000,2016-12-16 00:00:00,99,A,MCDONALDS,
33605,1194387,LOS AZTECAS, ,1107 HERR LANE,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2663000,-85.6116000,2016-05-18 00:00:00,96,A,LOSAZTECAS,
33605,1251824,LOS AZTECAS, ,1107 HERR LANE,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2663000,-85.6116000,2016-12-14 00:00:00,97,A,LOSAZTECAS,
33608,1203158,BADER'S FOOD MART, ,300 S. 1ST ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2530000,-85.7526000,2016-06-17 00:00:00,100,A,BADERSFOODMART,
33608,1203159,BADER'S FOOD MART, ,300 S. 1ST ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2530000,-85.7526000,2016-06-17 00:00:00,100,,BADERSFOODMART,
33608,1239524,BADER'S FOOD MART, ,300 S. 1ST ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2530000,-85.7526000,2016-10-31 00:00:00,100,A,BADERSFOODMART,
33608,1239525,BADER'S FOOD MART, ,300 S. 1ST ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2530000,-85.7526000,2016-10-31 00:00:00,100,,BADERSFOODMART,
33612,1187783,WENDY'S RESTAURANT, ,9489 WESTPORT RD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2868000,-85.5755000,2016-04-21 00:00:00,98,A,WENDYSRESTAURANT,
33612,1244574,WENDY'S RESTAURANT, ,9489 WESTPORT RD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2868000,-85.5755000,2016-11-17 00:00:00,97,A,WENDYSRESTAURANT,
33616,1221822,HYATT EMPLOYEE CAFETERIA, ,320 W. JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2535996,-85.7560426,2016-08-23 00:00:00,98,A,HYATTEMPLOYEECAFETERIA,
33616,1245353,HYATT EMPLOYEE CAFETERIA, ,320 W. JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2535996,-85.7560426,2016-11-21 00:00:00,100,A,HYATTEMPLOYEECAFETERIA,
33623,1179496,EVANGEL SCHOOL SNACK BAR, ,5400 MINORS LN,,LOUISVILLE,KY,40219,MOBILE RESTRICTED CONCESSION,38.1448000,-85.7018000,2016-03-15 00:00:00,98,,EVANGELSCHOOLSNACKBAR,
33623,1266666,EVANGEL SCHOOL SNACK BAR, ,5400 MINORS LN,,LOUISVILLE,KY,40219,MOBILE RESTRICTED CONCESSION,38.1448000,-85.7018000,2017-02-17 00:00:00,94,,EVANGELSCHOOLSNACKBAR,
33630,1210984,WENDY'S, ,5240 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1690000,-85.6059000,2016-07-18 00:00:00,96,A,WENDYS,
33630,1251857,WENDY'S, ,5240 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1690000,-85.6059000,2016-12-15 00:00:00,97,A,WENDYS,
33644,1179178,CHICKEN KING, ,639 E. BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2452000,-85.7420000,2016-03-15 00:00:00,95,A,CHICKENKING,
33644,1231371,CHICKEN KING, ,639 E. BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2452000,-85.7420000,2016-09-29 00:00:00,99,A,CHICKENKING,
33644,1262783,CHICKEN KING, ,639 E. BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2452000,-85.7420000,2017-02-01 00:00:00,96,A,CHICKENKING,
33646,1192775,DOMINO'S PIZZA #1432, ,6803 SOUTHSIDE DR,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1592000,-85.7645000,2016-05-12 00:00:00,98,A,DOMINOSPIZZA,
33646,1247598,DOMINO'S PIZZA #1432, ,6803 SOUTHSIDE DR,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1592000,-85.7645000,2016-12-01 00:00:00,98,A,DOMINOSPIZZA,
33648,1212086,PANDA CHINA INC., ,9543 U.S. HIGHWAY 42,,PROSPECT,KY,40059,FOOD SERVICE,38.3444000,-85.6174000,2016-07-20 00:00:00,95,A,PANDACHINAINC,
33648,1255452,PANDA CHINA INC., ,9543 U.S. HIGHWAY 42,,PROSPECT,KY,40059,FOOD SERVICE,38.3444000,-85.6174000,2017-01-04 00:00:00,93,A,PANDACHINAINC,
33649,1216463,FISHERY, ,3624 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2514000,-85.6610000,2016-08-04 00:00:00,100,A,FISHERY,
33649,1217859,FISHERY, ,3624 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2514000,-85.6610000,2016-07-29 00:00:00,91,C,FISHERY,
33649,1260741,FISHERY, ,3624 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2514000,-85.6610000,2017-01-26 00:00:00,96,A,FISHERY,
33650,1247195,DAIRY MART, ,1351 BARDSTOWN RD,,LOUISVILLE,KY,40204,SUPERMARKET WITH PROCESSING,38.2344000,-85.7130000,2016-11-23 00:00:00,98,,DAIRYMART,
33655,1213139,WAGON WHEEL FAST FOODS, ,1633 W. KENTUCKY ST,,LOUISVILLE,KY,40210,FOOD SERVICE,38.2419000,-85.7817000,2016-07-25 00:00:00,94,A,WAGONWHEELFASTFOODS,
33655,1256180,WAGON WHEEL FAST FOODS, ,1633 W. KENTUCKY ST,,LOUISVILLE,KY,40210,FOOD SERVICE,38.2419000,-85.7817000,2017-01-06 00:00:00,100,A,WAGONWHEELFASTFOODS,
33657,1236163,HAVANA RUMBA, ,4115 OECHSLI AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2547000,-85.6461000,2016-10-18 00:00:00,98,A,HAVANARUMBA,
33657,1260239,HAVANA RUMBA, ,4115 OECHSLI AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2547000,-85.6461000,2017-01-24 00:00:00,100,A,HAVANARUMBA,
33659,1188277,HOMEMADE ICE CREAM, ,2525 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2227000,-85.6830000,2016-04-22 00:00:00,94,A,HOMEMADEICECREAM,
33659,1241364,HOMEMADE ICE CREAM, ,2525 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2227000,-85.6830000,2016-11-03 00:00:00,96,A,HOMEMADEICECREAM,
33662,1235034,CIRCLE K #76, ,4100 DIXIE HWY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,38.1893000,-85.8105000,2016-10-13 00:00:00,98,,CIRCLEK,
33664,1179560,J.C. CIGARETTE OUTLET #18, ,2714 CRUMS LN,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1945160,-85.8264140,2016-03-16 00:00:00,98,A,JCCIGARETTEOUTLET,
